# v1.0 firmware: DecaRanging ARM Source Code v3.05
# timestamp[sec] distance_cor[m] distance_rawm] type seq_num
1520589739.1362958 28.38599967956543 28.455999374389648 anchor 2497
1520589739.6363111 28.413999557495117 28.483999252319336 anchor 2498
1520589740.1383412 28.427999496459961 28.49799919128418 anchor 2499
1520589740.6383519 28.391000747680664 28.461000442504883 anchor 2500
1520589741.1403475 28.37700080871582 28.447000503540039 anchor 2501
1520589741.6402171 28.391000747680664 28.461000442504883 anchor 2502
1520589742.1423314 28.409000396728516 28.479000091552734 anchor 2503
1520589742.6422191 28.38599967956543 28.455999374389648 anchor 2504
1520589743.1443326 28.405000686645508 28.475000381469727 anchor 2505
1520589743.6441689 28.38599967956543 28.455999374389648 anchor 2506
1520589744.1463547 28.399999618530273 28.469999313354492 anchor 2507
1520589744.6461959 28.441999435424805 28.511999130249023 anchor 2508
1520589745.148345 28.399999618530273 28.469999313354492 anchor 2509
1520589745.6482008 28.391000747680664 28.461000442504883 anchor 2510
1520589746.150207 28.441999435424805 28.511999130249023 anchor 2511
1520589746.6503963 28.413999557495117 28.483999252319336 anchor 2512
